Nome_Fundo,Nome_Ativo,Valor
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,120 LOTES -JARDINS MONET,12000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,80 LOTES -JARDINS MONET,8000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELA VISTA III 70 UNIDADES,7000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3 Apartamentos MG,3000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,120 LOTES -JARDINS MONET,12000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,80 LOTES -JARDINS MONET,8000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELA VISTA III 70 UNIDADES,7000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3 Apartamentos MG,3000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,120 LOTES -JARDINS MONET,12000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,80 LOTES -JARDINS MONET,8000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELA VISTA III 70 UNIDADES,7000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3 Apartamentos MG,3000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,120 LOTES -JARDINS MONET,12000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,80 LOTES -JARDINS MONET,8000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELA VISTA III 70 UNIDADES,7000000.0
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,Galpão Contagem,112287879.04
FII TELLUS RIO BRAVO RENDA LOGISTICA,Galpão Contagem,110144351.26
FII TELLUS RIO BRAVO RENDA LOGISTICA,Galpão Contagem,107977268.23
FII TELLUS RIO BRAVO RENDA LOGISTICA,Galpão Contagem,105810185.2
FUNDO DE INVESTIMENTO IMOBILIÁRIO MACAM SHOPPING,LA SHOPPING CENTERS S.A.,626253.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO MACAM SHOPPING,LA SHOPPING CENTERS S.A.,626253.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO MACAM SHOPPING,LA SHOPPING CENTERS S.A.,626253.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO MACAM SHOPPING,LA SHOPPING CENTERS S.A.,626253.4
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,2637655.65
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,1814334.42
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,9922792.49
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,11673905.82
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,MAQUINÁRIO,33041000.0
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,MAQUINARIO,33041000.0
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Viracopos,311622602.4
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Viracopos,312586946.74
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Viracopos,312746439.06
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Viracopos,312746439.06
PRAZO EDUCACIONAL - FII,CAXANGA,13817947.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
VBI RENDIMENTOS IMOBILIARIOS I FII,Sala Comercial,433000.0
VBI RENDIMENTOS IMOBILIARIOS I FII,Sala Comercial,433000.0
VBI RENDIMENTOS IMOBILIARIOS I FII,Sala Comercial,433000.0
VBI RENDIMENTOS IMOBILIARIOS I FII,Sala Comercial,433000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,Fazenda Pirapozinho,1042000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,Fazenda Pirapozinho,1042000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,Fazenda Pirapozinho,1042000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,CLASSIC BOLL,762000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,ROTTEDAM,4365000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,VILA DE ÉVORA,2075000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,CLASSIC BOLL,762000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,ROTTEDAM,4365000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,VILA DE ÉVORA,2075000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,CLASSIC BOLL,762000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,ROTTEDAM,4365000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,VILA DE ÉVORA,2075000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,CLASSIC BOLL,762000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,ROTTEDAM,4365000.0
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,VILA DE ÉVORA,2075000.0
PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO,CUSTO DA OBRA,362680000.0
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,21936619.78
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,21808114.33
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,21619559.15
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Tupã,21160000.0
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Parque Eldorado - Lote 01, 02 e 03 Qd 9",7540000.0
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terra Nova - Lote 02 Qd 02,11870000.0
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Tupã,21160000.0
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Parque Eldorado - Lote 01, 02 e 03 Qd 9",7540000.0
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terra Nova - Lote 02 Qd 02,11870000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,FAZ ROMA - TO,40000000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,FAZ ROMA - TO,40000000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,FAZ ROMA - TO,40000000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,FAZ ROMA - TO,40000000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,Não possui informação apresentada,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,Não possui informação apresentada,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,Não possui informação apresentada,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,Não possui informação apresentada,0.0
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terreno - Posto,14269529.37
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terreno - Posto,14269529.37
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terreno - Posto,14269529.37
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terreno - Posto,14269529.37
EVORIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Não possui informação apresentada,0.0
EVORIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Não possui informação apresentada,0.0
FII MAUA PROPRIEDADES PARA INVESTIMENTO,Empreendimento Edson 1.400,24116400.0
D3 TZI DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,GALPÃO LOGISITCIO,94000000.0
