Nome_Fundo,Publico_Alvo
CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CAPITÂNIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CAPITANIA SECURITIES II FII,INVESTIDOR QUALIFICADO
CAPITÂNIA SECURITIES II FII,INVESTIDORES EM GERAL
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FII,INVESTIDORES EM GERAL
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII,INVESTIDOR QUALIFICADO
LA DEFÉNSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII,INVESTIDOR QUALIFICADO
VGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
2509 FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
CTBH FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FII MORUMBI TOWN I,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO MORUMBI TOWN I,INVESTIDOR QUALIFICADO
LOFT I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO MINT EDUCACIONAL,INVESTIDOR PROFISSIONAL
PLT FUNDO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
17007 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
AB CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MIKEONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII 4KIDS,INVESTIDOR QUALIFICADO
IBC FUNDO DE INVESTIMENTOS IMOBILIÁRIOS - FII,INVESTIDOR PROFISSIONAL
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CEDRO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO TC BTOWERS,INVESTIDOR QUALIFICADO
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO HIERON BERLIM,INVESTIDOR QUALIFICADO
FII BRISA RENDA IMOBILIÁRIA,INVESTIDOR QUALIFICADO
BRISA RENDA IMOBILIARIA FII,INVESTIDOR QUALIFICADO
BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB FII,INVESTIDORES EM GERAL
BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII MEILI,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MEILI,INVESTIDORES EM GERAL
FII MEILI,INVESTIDORES EM GERAL
HEDGE TOP FOFII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SKM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO FII,INVESTIDORES EM GERAL
HAMAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL V,INVESTIDOR QUALIFICADO
IRB INTERNACIONAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
IRB INTERNACIONAL FII,INVESTIDOR QUALIFICADO
IRB INTERNACIONAL FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
IPS PB FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
NOVA I - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
EMPRO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BRAZIL PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TC ALMAVI FII,INVESTIDOR PROFISSIONAL
TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
BTERRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SOLARIUM FII FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ALIANZA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,INVESTIDOR QUALIFICADO
BANESTES RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
MULTI SHOPPINGS  FII,INVESTIDORES EM GERAL
MULTI SHOPPINGS FII,INVESTIDORES EM GERAL
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
MULTIOFFICES 1 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MULTI PROPERTIES FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM BII BTS - FII,INVESTIDOR QUALIFICADO
BB RENDA DE PAPÉIS IMOBILIÁRIOS II,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,INVESTIDOR QUALIFICADO
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
GOODMAN PATRIMONIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BM II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK E - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO MV9 - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO TM - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CJ - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - CJ FII,INVESTIDORES EM GERAL
MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL XII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING,INVESTIDORES EM GERAL
TOP CENTER FII,INVESTIDOR QUALIFICADO
TOP CENTER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I,INVESTIDOR PROFISSIONAL
NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I - FII,INVESTIDORES EM GERAL
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,INVESTIDORES EM GERAL
BRIO REAL ESTATE II,INVESTIDORES EM GERAL
PRIME 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO KEYCASH,INVESTIDORES EM GERAL
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LOFT II MAISON SÃO PAULO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR,INVESTIDOR QUALIFICADO
VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KINEA INDICES DE PREÇOS FII,INVESTIDOR QUALIFICADO
IRON CAPITAL REAL ESTATE I - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,INVESTIDORES EM GERAL
WHITE TIGER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
GOLDEN WEST VX FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
BRAZIL REAL ESTATE VICTORY FUND I - FII,INVESTIDORES EM GERAL
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RBR DESENVOLVIMENTO,INVESTIDOR QUALIFICADO
RBR DESENVOLVIMENTO FI IMOBILIARIO,INVESTIDOR QUALIFICADO
FII RBR DESENVOLVIMENTO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET I,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO ANTILHAS,INVESTIDOR PROFISSIONAL
MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CATUAI FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
CATUAÍ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RB CAPITAL RENDIMENTOS IMOBILIARIOS FII,INVESTIDOR QUALIFICADO
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
DIAMANTE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
JIVE ATIVOS IMOBILIÁRIOS II - FII,INVESTIDOR QUALIFICADO
SDI PROPERTIES - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL LAND,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTOS IMOBILIARIOS - HABITAT I,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,INVESTIDOR QUALIFICADO
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,INVESTIDOR QUALIFICADO
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,INVESTIDORES EM GERAL
OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO QUINTAS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,INVESTIDOR QUALIFICADO
HEDGE AAA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,INVESTIDOR QUALIFICADO
TRADE INVEST CARE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
MPM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RB CAPITAL PATRIMONIAL VI  FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO MILLENIUM,INVESTIDORES EM GERAL
SJ AU LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
GRUPO RCFA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
AIRPORT TOWN FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
AIRPORT TOWN FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
PRAZO II -  FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VALORA RE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOB - FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FII REC RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOBILIÁRIO REC RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
SICOOB AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
SABUGAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BASILICA PARTNERS LED CORPORATE FII,INVESTIDOR QUALIFICADO
YAGUARA CAPITAL HIGH YIELD FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
RIZA ARCTIUM REAL ESTATE FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO XP INDUSTRIAL,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOB - OURINVEST CYRELA,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOB - OURINVEST RENDA ESTRUTURADA,INVESTIDORES EM GERAL
TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO VBI CRI,INVESTIDORES EM GERAL
ALIANZA TRUST RENDA IMOBILIARIA FII,INVESTIDORES EM GERAL
ALIANZA TRUST RENDA IMOBILIÁRIA FII,INVESTIDORES EM GERAL
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII XP MALLS,INVESTIDORES EM GERAL
XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,INVESTIDORES EM GERAL
IRIDIUM RECEBIVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
FII IRIDIUM RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FUNDO DE INVEST. IMOBILIÁRIO HOSPITAL UNIMED SUL CAPIXABA,INVESTIDORES EM GERAL
IMMOB I  FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES,INVESTIDOR QUALIFICADO
TOP CENTER II FII,INVESTIDOR QUALIFICADO
TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO MOGNO FUNDO DE FUNDOS,INVESTIDORES EM GERAL
PRAZO EDUCACIONAL - FII,INVESTIDOR QUALIFICADO
TRANCOSO FII,INVESTIDOR QUALIFICADO
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,INVESTIDORES EM GERAL
RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FII RBR RENDIMENTO HIGH GRADE,INVESTIDORES EM GERAL
FII IMOBILIÁRIO FII RBR REND HIGH GRADE,INVESTIDORES EM GERAL
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDORES EM GERAL
FII BTG PACTUAL CREDITO IMOBILIARIO,INVESTIDORES EM GERAL
FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRLPROP,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBOLIÁRIO - FII BRLPROP,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BRLPROP,INVESTIDOR QUALIFICADO
VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
VALORA RE III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
HUSI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PATRIA EDIFICIOS CORPORATIVOS  FII,INVESTIDORES EM GERAL
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO NOVA IGUAÇU,INVESTIDORES EM GERAL
KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,INVESTIDOR QUALIFICADO
FII RBR CRÉDITO IMOBILIÁRIO HIGH YIELD,INVESTIDOR QUALIFICADO
FII RBR CRÉDITO IMOBILIÁRIO ESTRUTURADO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,INVESTIDOR QUALIFICADO
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,INVESTIDORES EM GERAL
VX VI - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VX VI - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VX VI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PRAZO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CDURP,INVESTIDOR QUALIFICADO
NE LOGISTIC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA,INVESTIDORES EM GERAL
FII HECTARE CRI,INVESTIDORES EM GERAL
FII HECTARE CRI,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO TOURMALET II,INVESTIDOR QUALIFICADO
VX XII - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HABITAT II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
MAC FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI LOGISTICO,INVESTIDORES EM GERAL
FII VBI LOGISTICO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI LOGÍSTICO,INVESTIDORES EM GERAL
BACURI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RIO BRAVO CRÉDITO IMOBILIÁRIO IV FII,INVESTIDORES EM GERAL
XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,INVESTIDORES EM GERAL
KINEA CO-INVESTIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
METROPOLITANO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII MULTI RENDA URBANA,INVESTIDORES EM GERAL
GREEN ROCK FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JPP ALLOCATON MOGNO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON,INVESTIDOR QUALIFICADO
VX XVI - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RCH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII HECTARE STUDENT HOUSING,INVESTIDORES EM GERAL
HECTARE DESENVOLVIMENTO STUDENT HOUSING - FII,INVESTIDORES EM GERAL
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII,INVESTIDORES EM GERAL
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MULTIOFFICES 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KODY FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO ECOPARQUE,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS,INVESTIDOR QUALIFICADO
AGRI8 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VINCI INSTRUMENTOS FINANCEIROS FII,INVESTIDORES EM GERAL
APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
TOLLOG FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
COLONIZADOR I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CAIXA RIO BRAVO FUNDO DE FII II,INVESTIDORES EM GERAL
FII RB CAPITAL OFFICE INCOME,INVESTIDORES EM GERAL
SBC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PROLOGIS BRAZIL LOGISTICS VENTURE FII,INVESTIDOR PROFISSIONAL
BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ÁTRIO REIT RECEBÍVEIS IMOBILIÁRIOS - FII,INVESTIDORES EM GERAL
AF INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO RECEBÍVEIS IMOB,INVESTIDORES EM GERAL
SÃO FRANCISCO 34 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
