Nome_Fundo,Nome_Ativo,Valor
VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,Direito de superficie,51086984.54
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Centauro,11700000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Centauro,11300000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Paulinea do Brasil,14524177.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ralin Participações LTDA,76720843.06
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SPE Santo André,12408384.32
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,21024910.36
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Vereda dos Lagos,35851130.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Superavit Participações,69264805.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Comarca de Caeté,26045033.74
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Paulinea do Brasil,7700000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SPE Santo André,171773.87
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Superavit Participações,10000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Comarca de Caeté,22000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Vereda dos Lagos,34917000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Paulinea do Brasil,7700000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SPE Santo André,171773.87
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Superavit Participações,10000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Comarca de Caeté,22000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Vereda dos Lagos,34917000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Comarca de Caeté,22000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Vereda dos Lagos,34917000.0
SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,"One Park - Rodovia Índio Tibiriçá, nº 6.000",75253492.77
JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Rua Paulo Assis, 190",1002955.58
JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Rua Paulo Assis, 190",1002955.58
JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Rua Paulo Assis, 190",1002955.58
JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Rua Paulo Assis, 190",1002955.58
GENERAL SHOPPING ATIVO E RENDA - FII,0,0.0
GENERAL SHOPPING ATIVO E RENDA - FII,0,0.0
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Usufruto,22034750.0
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Usufruto,20833908.35
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Usufruto,13675587.0
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital e Maternidade Brasil,180555206.35
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Caxias,132035975.24
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Helena,229876476.82
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Santa Luzia,127920888.82
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital do Coração,56845078.44
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,São Luiz Morumbi,230724426.42
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital e Maternidade Brasil,178169014.21
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Caxias,130298659.79
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Helena,227329525.84
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Santa Luzia,126360877.99
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital do Coração,56151845.76
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,São Luiz Morumbi,228370095.54
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital e Maternidade Brasil,175782822.07
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Caxias,128561344.34
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Helena,224782574.86
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital Santa Luzia,124800867.16
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Hospital do Coração,55458613.08
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,São Luiz Morumbi,226015764.66
FII NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I,Hospital e Maternidade Brasil,173396629.93
FII NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I,Hospital Caxias,126824028.89
FII NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I,Hospital Helena,222235623.88
FII NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I,Hospital Santa Luzia,123240856.33
FII NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I,Hospital do Coração,54765380.4
FII NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I,São Luiz Morumbi,223611433.78
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,21481981.01
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,17308410.75
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,15194796.0
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,17585697.73
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,21122689.15
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,16449405.73
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,15194796.0
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,17585697.73
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,20280498.4
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,15969768.75
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,15194796.0
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,17585697.73
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,15194796.0
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFORTE,17585697.73
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,19181076.21
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,15596933.9
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,PIGMC3,147311269.0
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,PIGMC3,147311269.0
FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Direito de Uso - Projeto Metro,1053766.81
FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Direito de Uso - Projeto Metro,1098766.81
FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Direito de Uso - Projeto Metro,1098766.81
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Green 2000 Empreendimentos Imob. S.A.,1127661.28
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,PDG BH Incorporações S.A,23855.27
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,PDG Nova Lima Incorporações S.A,248034.47
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Rio II Park Empreendimentos Imobiliários S.A.,801.76
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 55 Empreendimentos Imobiliários Ltda.,816060.41
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 107 Empreendimentos Imobiliários Ltda.,888647.47
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 98 Empreendimentos Imobiliários Ltda.,8552811.73
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Green 3000 Empreendimentos Imob. Ltda.,6224474.31
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Green 2000 Empreendimentos Imob. S.A.,1127661.28
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,PDG BH Incorporações S.A,23855.27
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,PDG Nova Lima Incorporações S.A,248034.47
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Rio II Park Empreendimentos Imobiliários S.A.,801.76
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 55 Empreendimentos Imobiliários Ltda.,816060.41
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 107 Empreendimentos Imobiliários Ltda.,888647.47
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 98 Empreendimentos Imobiliários Ltda.,8552811.73
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Green 3000 Empreendimentos Imob. Ltda.,6224474.31
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Green 2000 Empreendimentos Imob. S.A.,1127661.28
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,PDG BH Incorporações S.A,23855.27
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,PDG Nova Lima Incorporações S.A,248034.47
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Rio II Park Empreendimentos Imobiliários S.A.,801.76
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 55 Empreendimentos Imobiliários Ltda.,816060.41
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 107 Empreendimentos Imobiliários Ltda.,888647.47
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HESA 98 Empreendimentos Imobiliários Ltda.,8552811.73
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Green 3000 Empreendimentos Imob. Ltda.,6224474.31
SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO,IMOVEL NO BAIRRO DO BRÁS - SP,148656.38
SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO,IMOVEL NO BAIRRO DO BRÁS - SP,126013.5
FUNDO DE INVEST IMOB - OURINVEST CYRELA,,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,,0.0
PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,BBM PORTO BRAS,34213000.0
APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,LAJES CP - CONCÓRDIA,25000000.0
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,CI 003 EMPREENDIMENTOS IMOBILIARIOS LTDA,11018570.0
