CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
36.673.421/0001-20,MEZANINO ESTRUTURADO FUNDO DE INVESTIMENTO IMOBILIARIO,106079.37,203861.44,192.18
36.771.692/0001-19,VALORA HEDGE,5893154.72,44474854.41,754.69
36.846.817/0001-22,APOLLO 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,0.0,inf
37.037.297/0001-70,GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO,567871.33,3256608.9,573.48
37.112.770/0001-36,FII REC LOGISTICA,758745.52,2722506.48,358.82
37.262.752/0001-30,LAGO DA PEDRA - FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,8580992.36,inf
37.266.902/0001-84,ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,20538.41,inf
37.295.919/0001-60,FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN REAL ESTATE,6118490.31,31340645.22,512.23
37.950.819/0001-20,CONTE BIANCAMANO FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,10571732.7,inf
38.293.862/0001-22,ALIANZA DIGITAL REALTY FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,2607268.75,inf
38.293.897/0001-61,GALAPAGOS RECEBIVEIS IMOBILIARIOS FUNDO DE INV. IMOBILIARIO,0.0,3749105.92,inf
38.294.329/0001-85,CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,0.0,9056.67,inf
38.456.508/0001-71,HGI CREDITOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,1130037.52,inf
39.332.032/0001-20,BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,486104.91,2214493.56,455.56
39.714.024/0001-48,TJK RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,6130436.78,inf
39.753.295/0001-02,LIFE CAPITAL PARTNERS FUNDO DE INVESTIMENTOS IMOBILIÁRIOS,2413418.56,13220546.65,547.79
39.863.059/0001-49,FII - DEVANT FUNDO DE FUNDOS IMOBILIÁRIOS,105967.07,2201900.0,2077.91
40.011.225/0001-68,SUNO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,0.0,7955436.96,inf
40.011.234/0001-59,FII MAUA CAPITAL DESENVOLVIMENTO URBANO,0.0,504451.01,inf
40.011.251/0001-96,FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI INTEGRAL BREI,0.0,2430938.66,inf
40.011.324/0001-40,ALIANZA CREDITO IMOBILIARIO FII,0.0,6886292.38,inf
40.041.723/0001-53,VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,131549.1,3000000.0,2280.52
40.189.596/0001-34,FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGENCIAS,0.0,4863327.46,inf
40.413.979/0001-44,FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,0.0,24494553.0,inf
40.886.241/0001-02,JASC RENDA VAREJO ESSENCIAL - FII,0.0,6702732.02,inf
40.886.521/0001-02,GLOBAL APARTAMENTOS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,417887.13,inf
40.944.707/0001-70,FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,426095.99,inf
41.076.380/0001-25,EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,0.0,3262852.37,inf
41.076.564/0001-95,IRIDIUM FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,4749070.46,inf
41.076.607/0001-32,FII BTG PACTUAL TERRAS AGRICOLAS,0.0,4154362.7,inf
41.076.710/0001-82,SUNO RECEBIVEIS IMOBILIARIOS FII,0.0,13809884.81,inf
41.076.748/0001-55,CATUAI VBI TRIPLE A FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,2904887.61,inf
41.076.823/0001-88,ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,846466.64,inf
41.076.851/0001-03,EXES FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,3240715.45,inf
41.080.968/0001-52,FUNDO DE INVESTIMENTO IMOBILIARIO MAUA CAPITAL MPD,0.0,1236232.81,inf
41.081.088/0001-09,VALORA CRA - FIAGROIMOBILIARIO,0.0,26328797.99,inf
41.081.356/0001-84,BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,271492.86,1578312.54,581.35
41.088.458/0001-21,RBR PLUS MULTIESTRATEGIA REAL ESTATE FII,0.0,7310625.88,inf
41.199.975/0001-78,FUNDO DE INVESTIMENTO IMOBILIARIO ROOFTOP II,0.0,114748.68,inf
41.224.330/0001-48,ECOAGRO I,11236356.84,11891877.46,105.83
41.269.052/0001-45,FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,1791935.91,6183837.95,345.09
41.272.747/0001-86,PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO,590421.02,2228076.0,377.37
41.745.701/0001-37,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,5129383.76,71711730.77,1398.06
41.978.140/0001-16,VBI RENDA PREFERENCIAL FII,917167.31,3091777.72,337.1
41.978.154/0001-30,VINCI OPORTUNIDADE RESIDENCIAL FII R LTDA,480201.78,1562000.0,325.28
42.085.661/0001-07,JS ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,21163839.73,inf
42.273.290/0001-97,OPPORTUNITY BALASSIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,4676327.13,9267108.53,198.17
42.405.905/0001-91,FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,697121.15,15102325.37,2166.38
42.432.327/0001-82,NAVI RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,51276.59,1245301.28,2428.6
42.502.827/0001-43,VECTIS DATAGRO CRÉD AGRONEGÓCIO FI NAS CADEIAS PROD AGRO IMO,423389.52,13597999.56,3211.7
42.537.438/0001-53,FYTO RECEBIVEIS DO AGRONEGOCIO - FIAGRO IMOBILIARIO,0.0,599211.71,inf
42.537.540/0001-59,FUNDO DE INVESTIMENTO IMOBILIARIO  BRICK 80,0.0,2159045.62,inf
42.537.579/0001-76,CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,0.0,15091275.33,inf
42.592.257/0001-20,BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,3287326.38,9732548.52,296.06
42.737.077/0001-99,ITAÚ TEMPUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,419290.64,2290785.12,546.35
42.754.342/0001-47,KINEA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,8795118.39,53090734.4,603.64
42.754.362/0001-18,KINEA UNIQUE HY CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO,2076246.11,55890688.15,2691.91
42.869.853/0001-04,FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,3.57,2182765.8,61141899.12
42.888.292/0001-90,JGP CRÉDITO - FIAGRO - IMOBILIÁRIO,0.0,3533059.2,inf
42.888.360/0001-11,DEVANT FIAGRO-IMOBILIÁRIO,798702.71,1819504.35,227.81
42.888.583/0001-89,MANATÍ CAPITAL HEDGE FUND FII,1792625.64,11636203.4,649.12
43.008.233/0001-43,BTG PACTUAL CREDITO PARA INCORPORACAO  FII,0.0,37811103.65,inf
43.008.884/0001-33,FII MAUA PROPRIEDADES PARA INVESTIMENTO,0.0,117181.78,inf
43.009.610/0001-69,RBR MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,2288608.1,inf
43.010.485/0001-07,FUNDO DE INVESTIMENTO IMOBILIARIO APEX MALLS FII,0.0,3652363.54,inf
43.010.543/0001-00,FUNDO DE INVESTIMENTO IMOBILIARIO SPX SYN MULTIESTRATEGIA,0.0,5762346.56,inf
43.010.844/0001-26,CANUMA CAPITAL MULTIESTRATEGIA FII,0.0,17827177.31,inf
43.164.799/0001-64,DJF JIVE PROPERTIES FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,-0.0,-inf
43.617.702/0001-21,MODULO RENDA CORPORATIVA FII,0.0,-0.0,-inf
43.862.625/0001-75,BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,393800.0,inf
43.951.970/0001-85,PDC II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,0.0,inf
43.985.938/0001-10,TRX HEDGE FII,213724.93,1407790.8,658.69
44.286.898/0001-81,SFI INVESTIMENTOS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO,495.86,16787.64,3385.56
44.625.612/0001-45,REAL INVESTOR FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,10457424.09,inf
45.063.985/0001-32,ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,6593825.47,14100000.0,213.84
45.105.676/0001-88,BSB PA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,-0.0,-inf
45.120.786/0001-19,PLANTA DESENVOLVIMENTO URBANO & RETROFIT FII,0.0,-0.0,-inf
45.123.558/0001-00,CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,0.0,75368636.9,inf
45.188.066/0001-95,ZAGROS MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,2076087.36,inf
45.188.099/0001-35,TELLUS MULTIESTRATEGIA  FII,0.0,699949.29,inf
45.188.124/0001-80,EMPIRICA RECEBIVEIS IMOBILIARIOS FII,0.0,171334.23,inf
45.188.176/0001-57,BTG PACTUAL REAL ESTATE HEDGE FUND FII - FII RESP. LIMITADA,0.0,56780893.23,inf
46.027.189/0001-07,BRC III DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,136578.74,inf
46.322.850/0001-07,VALORA CRI INFRA FII,15476.66,4006483.2,25887.26
46.437.903/0001-35,NAVI HEDGE FII,506354.94,14334994.44,2831.02
47.136.369/0001-90,REAL ESTATE SPECIAL SITUATIONS I FII,0.0,644561.39,inf
47.240.671/0001-93,GREENWICH FIAGRO - IMOBILIÁRIO,697595.48,827545.8,118.63
47.896.665/0001-99,CAPITANIA SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,24596921.4,inf
48.373.413/0001-48,CIX ITAPURANGA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,6566002.39,inf
48.373.428/0001-06,CIX PONTA NEGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,658992.64,inf
48.903.610/0001-21,SPARTA FIAGRO - IMOBILIARIO,0.0,9268726.8,inf
48.916.699/0001-60,CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,9038255.11,inf
48.961.539/0001-33,BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,592395.0,inf
48.969.543/0001-48,FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II,0.0,0.0,inf
48.978.859/0001-04,BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,21506870.47,inf
