Nome_Fundo,Nome_Ativo,Valor
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Terreno - Estrada da Lama Preta, 2705 - Rio de Janeiro",3307407.42
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,"Terreno - Rod Anhaguera,Km 106, Jd São Judas Tadeu-Sumaré-SP",6412493.51
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,1690000.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,14616500.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,28604095.9
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,1690000.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,14616500.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,28604100.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,1690000.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,14616500.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,28604095.9
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,1690000.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,14616500.0
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Cemitério Morumby,28604095.9
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,DIR. REAL TINER COMP,2827457.47
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,DIR. REAL TINER COMP,2827457.47
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,DIR. REAL TINER COMP,2827457.47
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,Centauro,10280616.07
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - Tatuapé,17537478.24
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - Guarulhos,45692173.46
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - São José dos Campos,49757237.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,Centauro,9926482.12
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - Tatuapé,17219250.82
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - Guarulhos,44863063.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - São José dos Campos,48854364.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,Centauro,10584709.81
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - Tatuapé,16897526.39
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - Guarulhos,44024841.9
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - São José dos Campos,47941569.45
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,Centauro,10192683.52
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - Tatuapé,16575801.97
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - Guarulhos,43186620.58
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,GPA - São José dos Campos,47028774.66
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3 Apartamentos MG,3000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,120 LOTES -JARDINS MONET,12000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,80 LOTES -JARDINS MONET,8000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELA VISTA III 70 UNIDADES,7000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3 Apartamentos MG,3000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,120 LOTES -JARDINS MONET,12000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,80 LOTES -JARDINS MONET,8000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELA VISTA III 70 UNIDADES,7000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3 Apartamentos MG,3000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,120 LOTES -JARDINS MONET,12000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,80 LOTES -JARDINS MONET,8000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELA VISTA III 70 UNIDADES,7000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3 Apartamentos MG,3000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Season Empreendimentos,1868358.01
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Terras Empreendimentos,11000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,120 LOTES -JARDINS MONET,12000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,80 LOTES -JARDINS MONET,8000000.0
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELA VISTA III 70 UNIDADES,7000000.0
FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,Galpão Contagem,114407851.57
OPORTUNIDADE I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,IMOVEL NO BAIRRO DO BRÁS - SP,133024.5
OPORTUNIDADE I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,IMOVEL NO BAIRRO DO BRÁS - SP,133024.5
OPORTUNIDADE I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,IMOVEL NO BAIRRO DO BRÁS - SP,133024.5
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,12802829.95
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,7896634.65
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,14140354.17
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,14700671.87
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,10093761.84
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,7373107.65
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,13937873.82
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,14338308.99
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,5812971.64
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,4839096.56
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,13496543.45
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,13907828.74
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PAULISTANIA,3999616.78
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - PENAFOR,2785462.51
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - ANTONIO GIL,11688118.81
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,DIREITO DE PARTICIPAÇÃO VGV - MAJOR FREIRE,12763243.83
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Viracopos,304901462.0
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Viracopos,304901462.0
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Viracopos,304901462.0
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Viracopos,311622602.4
SABUGAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,IMOVEL NO BAIRRO DO BRÁS - SP,133024.5
SABUGAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,IMOVEL NO BAIRRO DO BRÁS - SP,133024.5
SABUGAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,IMOVEL NO BAIRRO DO BRÁS - SP,133024.5
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,Sala Comercial,433000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,Fazenda Pirapozinho,1042000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,Fazenda Pirapozinho,1042000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,Fazenda Pirapozinho,1042000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,Fazenda Pirapozinho,1042000.0
PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO,BBM PORTO BRAS,9719072.52
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,FAZ ROMA - TO,40000000.0
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,Recebíveis Imobiliários,33533562.27
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,Imoveis,28610773.6
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,Imóveis,26275864.07
KRONOS FUNDO DE INVESTIMENTO IMOBILIARIO,Imóveis,24585980.46
FRAM CAPITAL XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terreno - Posto,1300000.0
FRAM CAPITAL XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terreno - Posto,14269529.37
FRAM CAPITAL XXI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terreno - Posto,14269529.37
FUNDO DE INVESTIMENTO IMOBILIÁRIO STAR,Não possui informação apresentada,0.0
FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,Terreno - Posto,14269529.37
MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,CUSTOS A INCORPORAR,209950.66
MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,CUSTOS A INCORPORAR,1335458.98
MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,CUSTOS A INCORPORAR,1405875.69
FII MAUA PROPRIEDADES PARA INVESTIMENTO,Empreendimento Edson 1400,24116400.0
