Nome_Fundo,Publico_Alvo
FRONTEIRA MULTI FII,INVESTIDORES EM GERAL
FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
MMVE OPORTUNIDADES IMOBILIÁRIAS FII,INVESTIDORES EM GERAL
MIRANTE REALTY RECEBIVEIS IMOBILIARIOS,INVESTIDORES EM GERAL
WHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII GUARDIAN MULTIESTRATÉGIA,INVESTIDORES EM GERAL
FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,INVESTIDORES EM GERAL
XPCA FI CADEIAS PRODUTIVAS AGROINDUSTRIAIS IMOB FIAGRO,INVESTIDORES EM GERAL
XP CRÉDITO AGRÍC FI NAS CAD PROD AGROIND IMOB FIAGRO IMOB.,INVESTIDORES EM GERAL
PLURAL BRB CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
MOGNO RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CONTO ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CONTE ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RIO NEGRO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TARUMÃ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
TARUMÃ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RDP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CLD GUARULHOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
LOS ANGELES 01 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FORGREEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO DIMAS,INVESTIDOR PROFISSIONAL
HIGH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FLORIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BARZEL RETAIL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BWP DIASE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
EVORIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ANGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VBI RENDA PREFERENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VBI RENDA PREFERENCIAL FII,INVESTIDOR PROFISSIONAL
KUMO - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
INSTANT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
INSTANT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CARTEIRA IMOBILIÁRIA,INVESTIDORES EM GERAL
JS ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
TELLUS DESENVOLVIMENTO RESIDENCIAL FII,INVESTIDOR PROFISSIONAL
OPPORTUNITY BALASSIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KILIMA VOLKANO RECEBÍVEIS IMOBILIARIOS FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,INVESTIDORES EM GERAL
PORTINARI - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
NAVI RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP EXETER II DESENVOLVIMENTO LOGISTICO - FII,INVESTIDOR PROFISSIONAL
XP EXETER II DESENVOLVIMENTO LOGISTICO FII,INVESTIDOR PROFISSIONAL
ITAÚ ASSET RURAL FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA LOG DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KINEA CREDITAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
VECTIS DATAGRO CRÉD AGRONEGÓCIO FI NAS CADEIAS PROD AGRO IMO,INVESTIDORES EM GERAL
RBR PREMIUM RECEBÍVEIS IMOB FUNDO INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BRAY REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
NCH RECEBIVEIS DO AGRONEGOCIO FIAGRO IMOBILIARIO,INVESTIDORES EM GERAL
NCH EQI RECEBIVEIS DO AGRONEGOCIO FIAGRO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INSVESTIMENTO IMOBILIARIO PRIME OFFICES III,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - BRICK 80,INVESTIDOR PROFISSIONAL
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,INVESTIDORES EM GERAL
SPECIALE REAL ESTATE DEVELOPMENT FII,INVESTIDOR PROFISSIONAL
TESOURARIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
LESTE FI NAS CAD PROD AGROINDUSTRIAIS - FIAGRO - IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PGP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO BIG BOX,INVESTIDOR PROFISSIONAL
KINEA PREMIUM PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ITAÚ TEMPUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA UNIQUE HY CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA UNIQUE FEEDER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BARZEL SP FII,INVESTIDOR PROFISSIONAL
BARZEL SP FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JACARANDÁ 03 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE IV FII,INVESTIDORES EM GERAL
BRIO REAL ESTATE IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO JGP CRÉDITO-FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
JGP CRÉDITO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
DEVANT FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
DEVANT FIAGRO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
DEVANT FUNDO DE INVESTIMENTO  - FIAGRO,INVESTIDOR PROFISSIONAL
MANATÍ CAPITAL HEDGE FUND DUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BTG PACTUAL CREDITO PARA INCORPORACAO - FII,INVESTIDORES EM GERAL
FII MAUA PROPRIEDADES PARA INVESTIMENTO,INVESTIDOR PROFISSIONAL
RBR EQUITY FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO APEX MALLS FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - SPX SYN MULTIESTRATEGIA,INVESTIDORES EM GERAL
CYRELA DESENVOLVIMENTO LOGISTICO FII,INVESTIDOR QUALIFICADO
CANUMA CAPITAL MULTIESTRATEGIA FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO NM KSM LOG,INVESTIDOR QUALIFICADO
FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
DJF JIVE PROPERTIES FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
WARREN SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
PRIME HOTELS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
REAL ESTATE TRANCOSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII BIOTIC,INVESTIDOR QUALIFICADO
MÓDULO RENDA CORPORATIVA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GRANBRAVA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BARZEL CEA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
BARZEL CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO UNIMED SANTA CATARINA-FUSC,INVESTIDOR QUALIFICADO
AZURITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JAFFA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
WHG FINVEST SP REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SUNO ENERGIAS LIMPAS FII,INVESTIDORES EM GERAL
XP CRÉDITO AGRO FI NAS CAD PROD AGROIND FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
JGP CRÉDITO AGRO FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
NOVO CAMPO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
NINFEIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JK 1455 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
MS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
ALDEOTA RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VT TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VT TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PDC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TNU FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
TNU FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
VIC DESENVOLVIMENTO VINTAGE 22/23 FII,INVESTIDORES EM GERAL
VIC DESENVOLVIMENTO VINTAGE 22/23 FII,INVESTIDOR PROFISSIONAL
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,INVESTIDOR PROFISSIONAL
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,INVESTIDORES EM GERAL
FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PDC II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TORINO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS II,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS II,INVESTIDOR PROFISSIONAL
SFI INVESTIMENTOS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
BARRA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII JIVE PROPERTIES III FII,INVESTIDOR QUALIFICADO
JIVE PROPERTIES MULTIESTRATEGIA FII,INVESTIDOR PROFISSIONAL
ARPURO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HEDGE DESENVOLVIMENTO LOGÍSTICO FII,INVESTIDOR QUALIFICADO
SH SPECIAL OPPS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ASSET BANK - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VINCI CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG REAL ESTATE,INVESTIDORES EM GERAL
REAL INVESTOR FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA IMOBILIARIA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA IMOBILIÁRIA,INVESTIDOR QUALIFICADO
051 AGRO FI CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO IMOB,INVESTIDOR PROFISSIONAL
AZ QUEST SOLE FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO II,INVESTIDOR PROFISSIONAL
TAG OCEANUS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
AROEIRA 333 RENDA LOGÍSTICA FII,INVESTIDOR PROFISSIONAL
OCTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MAHOGANY MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
REAG RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDOR PROFISSIONAL
MOGNO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
MOGNO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
HIGH END REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BSB PA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
CTN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK B - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK B - FII,INVESTIDOR QUALIFICADO
MCH TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
ALPH TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FII PLANTA DESENV URBANO & RETROFIT,INVESTIDOR QUALIFICADO
PLANTA DESENVOLVIMENTO URBANO FII,INVESTIDOR QUALIFICADO
PAN PARK FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
GAZIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
GAZIN FUNO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,INVESTIDOR PROFISSIONAL
ZAGROS MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
EMPIRICA RECEBIVEIS IMOBILIARIOS FII,INVESTIDOR QUALIFICADO
POXIM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
VINCI VIFI 2 FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDORES EM GERAL
FII VBI CREDITO ALOCACAO ESTRATEGICA,INVESTIDORES EM GERAL
FII VBI CRÉDITO ALOCAÇÃO ESTRATÉGICA,INVESTIDORES EM GERAL
MERITO RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
RIZA EOS FIAGRO FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK B II - FII,INVESTIDOR QUALIFICADO
RIZA DOMUS MULTIESTRATÉGIA FII,INVESTIDOR PROFISSIONAL
PDC III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
G5 EMPREENDIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
G5 EMPREENDIMENTO IMOBILIÁRIO FII,INVESTIDOR QUALIFICADO
FII CENTRAL LEBLON - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII CENTRAL LEBLON - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MERITO M01 FII,INVESTIDORES EM GERAL
MERITO CEMITERIOS FII,INVESTIDORES EM GERAL
PANORAMA REAL ESTATE CREDITO FII,INVESTIDOR PROFISSIONAL
GALAPAGOS SPECIAL OPORTUNITIES FII,INVESTIDORES EM GERAL
VALORA CRI INFRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
NAVI HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CONSORCIO DO EMPREENDIMENTO NCPFI-RJ FII,INVESTIDOR PROFISSIONAL
PEDRA ALTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO EM ATIVOS DE SAUDE - SAUD,INVESTIDOR QUALIFICADO
REAL ESTATE SPECIAL SITUATIONS I FII,INVESTIDOR PROFISSIONAL
PROPP I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ÓRAMA HIGH YIELD FII,INVESTIDORES EM GERAL
GREENWICH  - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
JGP CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BRK DESENVOLVIMENTO IMOBILIARIO FII,INVESTIDOR PROFISSIONAL
BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II,INVESTIDOR PROFISSIONAL
FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
MENESCAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
CLARITAS LOGÍSTICA I - FI IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
