Nome_Fundo,Publico_Alvo
SAFIRA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
PIEMONTE FUNDO DE INVESTIMENTO IMOBILIÁRO - FII,INVESTIDOR QUALIFICADO
NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
",",INVESTIDORES EM GERAL
VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII VOTORANTIM SECURITIES MASTER,INVESTIDOR QUALIFICADO
FII NCH BRASIL RECEBIVEIS IMOBILIARIOS,INVESTIDOR QUALIFICADO
NCH BRASIL RECEBIVEIS FI IMOBILIARIOS,INVESTIDOR QUALIFICADO
NCH BRASIL RECEBIVEIS FII IMOBILIARIOS,INVESTIDOR QUALIFICADO
FII NCH BRASIL RECEBIVEIS MOBILIARIOS,INVESTIDOR QUALIFICADO
ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
YAGO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
BIRD FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VRE HOTEIS - FII - FII HIBRIDO GESTÃO ATIVA - HOTEL,INVESTIDOR QUALIFICADO
XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
EZTB FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
RB CAPITAL PETROS FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII,INVESTIDOR QUALIFICADO
QUORUM HASTA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TAG ALIANZA BTS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII EXCLUSIVO INFRA PATRIMONIAL II,INVESTIDOR PROFISSIONAL
REAG RIACHO  IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
TARANTO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
GOODMAN PATRIMONIAL I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GOODMAN PATRIMONIAL I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
LAJES CORPORATIVAS FUNDOS DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
OURO PRETO DESENVOLVIMENTO IMOBILIÁRIO I FII,INVESTIDORES EM GERAL
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII,INVESTIDOR QUALIFICADO
LA DEFÉNSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII,INVESTIDOR QUALIFICADO
VGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
2509 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
2509 FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
CTBH FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO MORUMBI TOWN I,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO MORUMBI TOWN I,INVESTIDOR QUALIFICADO
LOFT I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PLT FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
17007 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
AB CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FII MIKEONE,INVESTIDOR QUALIFICADO
MIKEONE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
MIKEONE FII IMOBILIARIO,INVESTIDOR QUALIFICADO
MIKEONE FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO 4KIDS,INVESTIDOR QUALIFICADO
FI IMOBILIARIO 4KIDS,INVESTIDOR QUALIFICADO
FII IMOBILIARIO 4KIDS,INVESTIDOR QUALIFICADO
FII 4KIDS,INVESTIDOR QUALIFICADO
IBC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CEDRO PROPERTIES - FUNDO DE INVESTIMENTO - FII,INVESTIDOR PROFISSIONAL
TC BTOWERS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM BERLIM,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO HIERON BERLIM,INVESTIDOR QUALIFICADO
FII BRISA RENDA IMOBILIARIA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO BRISA,INVESTIDOR QUALIFICADO
BRISA RENDA IMOBILIARIA FI IMOBILIARIO,INVESTIDOR QUALIFICADO
BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB FII,INVESTIDORES EM GERAL
LA SHOPPING CENTERS II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRESCO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MEILI,INVESTIDORES EM GERAL
FI IMOBILIARIO - FII MEILI,INVESTIDORES EM GERAL
HEDGE TOP FOFII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO FII,INVESTIDORES EM GERAL
HAMAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
LA SHOPPING CENTERS FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO RBR PROPERTIES - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL V,INVESTIDOR QUALIFICADO
IRB INTERNACIONAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
TS PART FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
IPS PB - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
NOVA I - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII,INVESTIDOR PROFISSIONAL
TC EMPRO FUNDO DE INVESTIMO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TC EMPRO FUNDO DE INVESTIMO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
BRAZIL PROPERTIES FDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BTERRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BTERRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SOLARIUM FII FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ALIANZA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,INVESTIDOR QUALIFICADO
BANESTES RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDORES EM GERAL
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
SANTO EMILIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
MULTIOFFICES 1 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MULTI PROPERTIES FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM BII BTS - FII,INVESTIDOR QUALIFICADO
BB RENDA DE PAPÉIS IMOBILIÁRIOS II,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,INVESTIDOR QUALIFICADO
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
GOODMAN PATRIMONIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GOODMAN PATRIMONIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO JK E - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII,INVESTIDORES EM GERAL
FII MV9,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO TM - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO CJ,INVESTIDORES EM GERAL
FII CJ,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CJ - FII,INVESTIDORES EM GERAL
MAUA CAPITAL RE FII,INVESTIDOR QUALIFICADO
MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL XII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOP CENTER,INVESTIDOR QUALIFICADO
TOP CENTER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,INVESTIDORES EM GERAL
FII NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I,INVESTIDOR PROFISSIONAL
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,INVESTIDORES EM GERAL
BRIO REAL ESTATE II,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE II,INVESTIDORES EM GERAL
PRIME 16 - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
PRIME 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
GGR ESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO KEYCASH,INVESTIDORES EM GERAL
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LOFT II MAISON SÃO PAULO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR,INVESTIDOR QUALIFICADO
VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KINEA INDICES DE PREÇOS FII,INVESTIDOR QUALIFICADO
IRON CAPITAL REAL ESTATE I  FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
IRON CAPITAL REAL ESTATE I - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,INVESTIDORES EM GERAL
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
GOLDEN WEST - VX - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII GOLDEN WEST,INVESTIDOR PROFISSIONAL
BRAZIL REAL ESTATE VICTORY FUND I - FII,INVESTIDOR QUALIFICADO
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
WHITE BERA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO  FII RBR DESENVOLVIMENTO,INVESTIDOR QUALIFICADO
RBR DESENVOLVIMENTO FI IMOBILIARIO,INVESTIDOR QUALIFICADO
FII RBR DESENVOLVIMENTO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET I,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ANTILHAS,INVESTIDOR PROFISSIONAL
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CATUAI FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
CATUAI FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RB CAPITAL RENDIMENTOS IMOBILIARIOS FII,INVESTIDOR QUALIFICADO
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
DIAMANTE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
JIVE ATIVOS IMOBILIÁRIOS II - FII,INVESTIDOR QUALIFICADO
SDI PROPERTIES - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL LAND,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTOS IMOBILIARIOS - HABITAT I,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TORDESILHAS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,INVESTIDOR QUALIFICADO
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,INVESTIDOR QUALIFICADO
TMJ FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO QUINTAS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,INVESTIDOR QUALIFICADO
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FI IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FII RBR ALPHA FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,INVESTIDOR QUALIFICADO
MPM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM FII,INVESTIDORES EM GERAL
FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GRUPO RCFA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
AIRPORT TOWN FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
FL SHOPPINGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VALORA RE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,INVESTIDOR PROFISSIONAL
SICOOB AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
BASILICA PARTNERS LED CORPORATE FII,INVESTIDOR QUALIFICADO
YAGUARA CAPITAL HIGH YIELD FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
YAGUARA CAPITAL HIGH YIELD FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO XP INDUSTRIAL,INVESTIDOR QUALIFICADO
FUNDO DE INVEST IMOB - OURINVEST CYRELA,INVESTIDORES EM GERAL
TRX REAL ESTATE FUNDO DE INV. IMOB - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,INVESTIDOR QUALIFICADO
VBI CRI - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI CRI,INVESTIDOR PROFISSIONAL
ALIANZA TRUST RENDA IMOBILIARIA FII,INVESTIDORES EM GERAL
FII XP MALLS,INVESTIDORES EM GERAL
FI IMOBILIARIO XP MALLS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO XP MALLS - FII,INVESTIDORES EM GERAL
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO IRIDIUM RECEBIVEIS IMOBILI,INVESTIDORES EM GERAL
IRIDIUM RECEBIVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
FII IRIDIUM RECEBIVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FUNDO DE INVEST. IMOBILIÁRIO HOSPITAL UNIMED SUL CAPIXABA,INVESTIDORES EM GERAL
RENOVA FII,INVESTIDOR PROFISSIONAL
IMMOB I  FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTOS IMBOLIARIOS HIRE PROPERTIES,INVESTIDOR QUALIFICADO
TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TOP CENTER II FII,INVESTIDOR QUALIFICADO
FII MOGNO FUNDO DE FUNDOS,INVESTIDORES EM GERAL
PRAZO EDUCACIONAL - FII,INVESTIDOR QUALIFICADO
TRANCOSO FII,INVESTIDOR QUALIFICADO
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,INVESTIDOR PROFISSIONAL
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,INVESTIDORES EM GERAL
RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH,INVESTIDORES EM GERAL
FII IMOBILIÁRIO FII RBR REND HIGH GRADE,INVESTIDORES EM GERAL
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO  BTG PACTUAL CREDITO IMOBI,INVESTIDORES EM GERAL
FII BTG PACTUAL CREDITO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO  FII BRLPROP,INVESTIDOR QUALIFICADO
FII IMOBILIARIO BRLPROP,INVESTIDOR QUALIFICADO
FII BRLPROP,INVESTIDOR QUALIFICADO
VALORA RE III FI IMOBILIARIO - FII,INVESTIDORES EM GERAL
VALORA RE III FII,INVESTIDORES EM GERAL
HUSI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
PATRIA EDIFICIOS CORPORATIVOS  FII,INVESTIDORES EM GERAL
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,INVESTIDORES EM GERAL
FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII,INVESTIDORES EM GERAL
KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PRIVATE CREDITO IMOBIL,INVESTIDOR QUALIFICADO
FII RBR PRIVATE CREDITO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO F2ZZ,INVESTIDOR QUALIFICADO
FII TORDESILHAS,INVESTIDOR QUALIFICADO
FII TORDESILHAS INVESTIMENTO NO EXTERIOR,INVESTIDOR QUALIFICADO
SUMAUMA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VX VI - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FII LEGATUS SHOPPINGS,INVESTIDORES EM GERAL
LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
PRAZO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CDURP,INVESTIDOR QUALIFICADO
NE LOGISTIC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
NE LOGISTIC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
